#sampleID,sum_PRS,SNP_N
0_100056,10571.945747303966,2772827
0_100108,10569.99796992485,2772827
0_100193,10574.264706727874,2772827
0_100201,10570.732148418327,2772827
0_100259,10570.082091378767,2772827
0_100298,10576.371217271244,2772827
0_100368,10570.165998451459,2772827
0_100473,10573.120610372878,2772827
0_100529,10573.383169106255,2772827
0_100625,10574.893597116106,2772827
0_100696,10570.447879182333,2772827
0_100749,10571.304208163274,2772827
0_100786,10570.689055015697,2772827
0_100804,10571.998140646252,2772827
0_100818,10576.050205447696,2772827
0_100898,10572.612328350542,2772827
0_100924,10574.383020862999,2772827
0_101029,10572.915537641897,2772827
0_101145,10573.740071375865,2772827
0_101215,10572.933638156494,2772827
0_101368,10574.833569672584,2772827
0_101415,10570.73108121753,2772827
0_101450,10573.738771202858,2772827
0_101506,10574.495454135244,2772827
0_101534,10571.685749728089,2772827
0_101577,10574.519114671291,2772827
0_101612,10578.75620260153,2772827
0_102041,10572.148328249648,2772827
0_102142,10570.301496594271,2772827
0_102245,10573.836535418659,2772827
0_102406,10570.988452042015,2772827
0_102440,10571.37235783253,2772827
0_102443,10572.523846765456,2772827
0_102578,10572.256476168739,2772827
0_102655,10573.477019211996,2772827
0_102700,10569.231322422866,2772827
0_102790,10570.41132489758,2772827
0_102881,10575.10584351726,2772827
0_103291,10574.559350562944,2772827
0_103359,10573.185424257515,2772827
0_103360,10575.271574516091,2772827
0_103393,10568.516970332761,2772827
0_103431,10574.806872954337,2772827
0_103630,10570.58245642855,2772827
0_103673,10572.562966256153,2772827
0_103687,10569.785056061783,2772827
0_103769,10573.128757021936,2772827
0_103796,10574.77892128469,2772827
0_103892,10570.85862919835,2772827
0_103989,10573.501839542105,2772827
0_104046,10573.599284052836,2772827
0_104051,10575.32013419699,2772827
0_104068,10572.226870289112,2772827
0_104133,10577.074029804533,2772827
0_104228,10574.867026258635,2772827
0_104281,10572.791773127972,2772827
0_104502,10575.22888463435,2772827
0_104587,10571.362593181315,2772827
0_104636,10574.028269492419,2772827
0_104652,10572.234821290162,2772827
0_104698,10575.450129237657,2772827
0_104730,10573.499831238174,2772827
0_104832,10570.504381109524,2772827
0_104915,10571.234307847848,2772827
0_105047,10574.969784226501,2772827
0_105061,10575.269508795549,2772827
0_105198,10570.388451035857,2772827
0_105256,10575.487772613238,2772827
0_105293,10573.3075535549,2772827
0_105331,10574.16489137798,2772827
0_105370,10574.128568870801,2772827
0_105374,10575.666838459254,2772827
0_105572,10574.99697818396,2772827
0_105649,10572.161973237922,2772827
0_105807,10571.693337231962,2772827
0_105850,10574.323165539412,2772827
0_105861,10571.174481812148,2772827
0_105881,10579.950753515976,2772827
0_105896,10572.836194260473,2772827
0_105909,10574.656313403564,2772827
0_105949,10572.206386795384,2772827
0_106181,10575.909128692549,2772827
0_106188,10574.44446632986,2772827
0_106292,10574.938943194906,2772827
0_106322,10573.026603015873,2772827
0_106328,10575.869042843371,2772827
0_106332,10575.913875641581,2772827
0_106365,10576.793835957045,2772827
0_106378,10575.793233086852,2772827
0_106558,10570.379854886134,2772827
0_106596,10573.401007182234,2772827
0_106645,10575.115836230787,2772827
0_106648,10572.403978403383,2772827
0_106752,10572.659770772812,2772827
0_106834,10571.341777905776,2772827
0_106845,10570.438626762403,2772827
0_106877,10574.999118516205,2772827
0_106910,10573.033378699216,2772827
0_107154,10569.500126926025,2772827
0_107276,10574.412581394809,2772827
0_107279,10574.458088437588,2772827
0_107297,10566.958275740182,2772827
0_107354,10570.825865405097,2772827
0_107389,10575.36811619259,2772827
0_107442,10573.829521652196,2772827
0_107469,10578.516357613955,2772827
0_107485,10573.531385735789,2772827
0_107565,10570.901451434129,2772827
0_107718,10572.49760671934,2772827
0_107721,10573.57898690597,2772827
0_107798,10575.220744504142,2772827
0_107856,10577.378799141357,2772827
0_107890,10568.424663896196,2772827
0_107975,10576.44978667434,2772827
0_107984,10574.269781115361,2772827
0_108127,10570.792644157256,2772827
0_108187,10576.022658772243,2772827
0_108246,10570.55177569917,2772827
0_108560,10574.057910577816,2772827
0_108570,10567.856926143177,2772827
0_108617,10574.576100510301,2772827
0_108735,10574.699504228896,2772827
0_108737,10573.07636931235,2772827
0_108738,10570.579572730421,2772827
0_108786,10572.470373979602,2772827
0_108875,10577.937610664498,2772827
0_108947,10572.439108242663,2772827
0_108980,10571.019847452355,2772827
0_108994,10569.990952711632,2772827
0_109000,10570.214003225208,2772827
0_109120,10571.278376998627,2772827
0_109203,10576.192156772431,2772827
0_109311,10570.64403562232,2772827
0_109420,10569.337543664915,2772827
0_109497,10569.8001808693,2772827
0_109557,10573.87644632928,2772827
0_109666,10580.678729274869,2772827
0_109794,10573.495938448876,2772827
0_109821,10576.108215097769,2772827
0_109841,10571.237380609362,2772827
0_109917,10571.631726004773,2772827
0_110164,10566.765845940505,2772827
0_110228,10574.295966408774,2772827
0_110244,10579.09259515862,2772827
0_110261,10573.564393079274,2772827
0_110360,10575.141429962025,2772827
0_110444,10578.14348688845,2772827
0_110464,10572.64180328603,2772827
0_110488,10570.667202321454,2772827
0_110494,10572.918007260094,2772827
0_110529,10572.718386120783,2772827
0_110626,10571.693827985497,2772827
0_110795,10568.60454783473,2772827
0_110870,10574.28501537959,2772827
0_111097,10573.988892169411,2772827
0_111108,10572.344368188593,2772827
0_111166,10569.229269427356,2772827
0_111176,10570.642622957268,2772827
0_111195,10577.903054118122,2772827
0_111234,10574.026123612655,2772827
0_111241,10571.618574685459,2772827
0_111266,10576.406160842767,2772827
0_111296,10570.922150381006,2772827
0_111470,10572.666298823438,2772827
0_111586,10575.591455997052,2772827
0_111610,10571.146694976182,2772827
0_111649,10572.831749798608,2772827
0_111707,10575.440141587389,2772827
0_111771,10573.763790625459,2772827
0_111781,10573.340140921506,2772827
0_111820,10574.62500575469,2772827
0_111829,10572.620323969684,2772827
0_111893,10571.4516049981,2772827
0_111920,10571.898127364399,2772827
0_111949,10574.870058213264,2772827
0_111988,10570.675622663708,2772827
0_111990,10570.9773115031,2772827
0_112118,10573.571554613607,2772827
0_112225,10573.921545554027,2772827
0_112263,10572.44589293017,2772827
0_112292,10572.379346665048,2772827
0_112313,10572.94440420233,2772827
0_112526,10575.487257438193,2772827
0_112545,10575.543200422626,2772827
0_112765,10576.288916585963,2772827
0_112845,10578.8747946142,2772827
0_112848,10573.473108416343,2772827
0_112963,10571.084610076692,2772827
0_112990,10574.25459326097,2772827
0_113111,10571.921855073339,2772827
0_113218,10574.646546669483,2772827
0_113238,10567.750096238724,2772827
0_113247,10574.731991462291,2772827
0_113283,10574.017957296419,2772827
0_113426,10574.084246889222,2772827
0_113510,10576.068544567535,2772827
0_113689,10573.178296414288,2772827
0_113763,10574.063794150812,2772827
0_113840,10572.649510143776,2772827
0_113886,10570.722265194512,2772827
0_114347,10572.939859396549,2772827
0_114391,10574.482785668919,2772827
0_114431,10574.40408370141,2772827
0_114445,10574.198717590349,2772827
0_114584,10571.766743323138,2772827
0_114713,10573.648707742748,2772827
0_114731,10574.056307829138,2772827
0_114735,10571.023713332184,2772827
0_114754,10569.270179330018,2772827
0_114793,10574.370197484375,2772827
0_114838,10576.507688235379,2772827
0_115037,10573.447139706952,2772827
0_115170,10573.133484849952,2772827
0_115201,10572.955842858364,2772827
0_115286,10572.935737351425,2772827
0_115305,10576.856600269453,2772827
0_115355,10573.351149063606,2772827
0_115403,10574.285343587399,2772827
0_115480,10574.518802861672,2772827
0_115528,10572.817877490474,2772827
0_115543,10573.77978935491,2772827
0_115722,10573.207139827051,2772827
0_115744,10572.660203914294,2772827
0_115790,10574.635769902488,2772827
0_115927,10573.153217042067,2772827
0_115950,10576.570104498367,2772827
0_116073,10575.60543619754,2772827
0_116228,10570.087903788564,2772827
0_116307,10574.888566356667,2772827
0_116386,10572.743209197348,2772827
0_116422,10571.44696441804,2772827
0_116451,10569.841707455282,2772827
0_116472,10571.073116780313,2772827
0_116512,10573.629500963936,2772827
0_116518,10575.314978457867,2772827
0_116614,10571.90189506065,2772827
0_116663,10574.23964508009,2772827
0_116735,10570.962286628494,2772827
0_116756,10571.023006428206,2772827
0_116763,10574.997321014553,2772827
0_116806,10576.04529034505,2772827
0_116807,10572.12953973595,2772827
0_116814,10577.526012875152,2772827
0_116903,10572.194750731438,2772827
0_116976,10572.957335110577,2772827
0_116982,10566.780370982953,2772827
0_117062,10572.653291080718,2772827
0_117073,10573.045038388082,2772827
0_117091,10573.200292437838,2772827
0_117130,10568.161225019248,2772827
0_117324,10572.178681895019,2772827
0_117327,10578.879332203942,2772827
0_117377,10576.096126542696,2772827
0_117411,10575.791605985914,2772827
0_117581,10572.609683958877,2772827
0_117593,10576.417588672062,2772827
0_117648,10570.455329519904,2772827
0_117658,10575.84516238583,2772827
