#sampleID,sum_PRS,SNP_N
0_100277,8351.313918338477,604541
0_100579,8336.479274082949,604541
0_104482,8371.682100321967,604541
0_110342,8360.791121233888,604541
0_111021,8389.634989189326,604541
0_111252,8347.277641696806,604541
0_112369,8390.543212221954,604541
0_114247,8356.124459561304,604541
0_116067,8335.908301246121,604541
0_120579,8329.969500477018,604541
0_122464,8334.498388365391,604541
0_124990,8395.707238782676,604541
0_127293,8380.902105148742,604541
0_127758,8384.151215823242,604541
0_129572,8373.27564820221,604541
0_130548,8373.35476234387,604541
0_130819,8354.984038115423,604541
0_132169,8364.064060286448,604541
0_134328,8377.866278863736,604541
0_134367,8357.86430384037,604541
0_134943,8369.026712977839,604541
0_136105,8358.332419686181,604541
0_136177,8389.663905113222,604541
0_136466,8373.53679822538,604541
0_136645,8356.297308085996,604541
0_137682,8393.58390155452,604541
0_141456,8330.747811878533,604541
0_142669,8371.36548234885,604541
0_143546,8345.892861941287,604541
0_144706,8378.568759031652,604541
0_145248,8363.03981839063,604541
0_146254,8378.333256872073,604541
0_147768,8362.454998364905,604541
0_149197,8390.431363876105,604541
0_149954,8346.382964893319,604541
0_152569,8353.33076569817,604541
0_153369,8361.691289497265,604541
0_153809,8393.837429835155,604541
0_157010,8390.061721346307,604541
0_164212,8371.97896723139,604541
0_164389,8365.035987426192,604541
0_166699,8358.841181409058,604541
0_170035,8382.66688613057,604541
0_171045,8401.1332998163,604541
0_171313,8366.398883790134,604541
0_172126,8362.044894978122,604541
0_172804,8349.29600555421,604541
0_176132,8365.95340655846,604541
0_178001,8335.094796041929,604541
0_178581,8386.828694877964,604541
0_179948,8370.534569842803,604541
0_181181,8358.782945626055,604541
0_182015,8352.02457962736,604541
0_183821,8342.563023290335,604541
0_187084,8339.140774759037,604541
0_187299,8364.580463345465,604541
0_187816,8371.912196747038,604541
0_188827,8383.276148303614,604541
0_189235,8372.905988943183,604541
0_189532,8357.008369760815,604541
0_189714,8341.882882336624,604541
0_191540,8356.37978000898,604541
0_192069,8360.663712722155,604541
0_193775,8346.83771654925,604541
0_197113,8370.160229916288,604541
0_197911,8352.791377376509,604541
0_198054,8351.020767745851,604541
0_200064,8387.751283919313,604541
0_200239,8366.605028718974,604541
0_200649,8346.648281530808,604541
0_200948,8343.905794407672,604541
0_202050,8384.22098584239,604541
0_202341,8400.67906175413,604541
0_203050,8360.61519910542,604541
0_205015,8340.945373837441,604541
0_206131,8381.856401796505,604541
0_206281,8355.844972091088,604541
0_209990,8363.094328031162,604541
0_211140,8359.742930409357,604541
0_216174,8381.650201844695,604541
0_219178,8342.896963908363,604541
0_221386,8360.824824815314,604541
0_224580,8388.865830030805,604541
0_229297,8317.847215455313,604541
0_229481,8370.006565017366,604541
0_230183,8357.719630155158,604541
0_230939,8387.059206742108,604541
0_233178,8369.378868329393,604541
0_233509,8354.336298433267,604541
0_234187,8392.974294662507,604541
0_237208,8356.444049819864,604541
