#sampleID,sum_PRS,SNP_N
0_100277,177.65839493522407,604541
0_100579,178.06455828513987,604541
0_104482,177.37564551720945,604541
0_110342,177.71023052661963,604541
0_111021,176.62650693336943,604541
0_111252,177.70321584167615,604541
0_112369,177.19249119418222,604541
0_114247,177.40934363298044,604541
0_116067,176.96344948773068,604541
0_120579,176.71337970230203,604541
0_122464,176.36972128413873,604541
0_124990,177.07860449676335,604541
0_127293,177.22099497337467,604541
0_127758,177.54723880486173,604541
0_129572,176.65359412376625,604541
0_130548,177.43065997005814,604541
0_130819,177.774815332011,604541
0_132169,177.97703992285645,604541
0_134328,176.57778472079863,604541
0_134367,177.96373893285036,604541
0_134943,177.91860743721776,604541
0_136105,176.65022434474204,604541
0_136177,177.61042442955667,604541
0_136466,177.38455676103553,604541
0_136645,177.04480555114938,604541
0_137682,176.77206904682063,604541
0_141456,177.18619820643215,604541
0_142669,177.11638660107758,604541
0_143546,176.98252497803952,604541
0_144706,177.63735582724027,604541
0_145248,177.19325054790923,604541
0_146254,177.2438563252713,604541
0_147768,177.13865808407334,604541
0_149197,176.98134263207723,604541
0_149954,176.24116672975256,604541
0_152569,177.4013156948305,604541
0_153369,176.99724696169594,604541
0_153809,176.5206964101004,604541
0_157010,176.71983372901104,604541
0_164212,177.6564952340045,604541
0_164389,176.92611031555745,604541
0_166699,176.4643754127196,604541
0_170035,177.4119378185009,604541
0_171045,176.87911849756907,604541
0_171313,176.59747527678155,604541
0_172126,177.24328231764963,604541
0_172804,177.1134984047951,604541
0_176132,176.59872935945222,604541
0_178001,177.2223820874527,604541
0_178581,177.70230477222984,604541
0_179948,176.6798941744911,604541
0_181181,177.53115767156618,604541
0_182015,176.64138418977743,604541
0_183821,177.77518039091225,604541
0_187084,176.06259745367257,604541
0_187299,177.48890365159286,604541
0_187816,177.2836901878831,604541
0_188827,176.6879037294797,604541
0_189235,177.11189494877897,604541
0_189532,177.13239706863538,604541
0_189714,177.27335889099538,604541
0_191540,177.45599569616462,604541
0_192069,176.57962770564032,604541
0_193775,177.6048093250284,604541
0_197113,176.88249802946964,604541
0_197911,176.95208547742948,604541
0_198054,176.95983800987204,604541
0_200064,177.1028504110195,604541
0_200239,177.870121084637,604541
0_200649,177.12438270779566,604541
0_200948,177.29222988703674,604541
0_202050,176.98669180772063,604541
0_202341,177.0132855573786,604541
0_203050,177.995759746223,604541
0_205015,177.41971847063064,604541
0_206131,177.8941608655475,604541
0_206281,177.35077534337967,604541
0_209990,177.23081894305852,604541
0_211140,177.4122710942739,604541
0_216174,177.04503836485273,604541
