#sampleID,sum_PRS,SNP_N
0_100047,129.59567752377362,604541
0_100104,129.3807872745753,604541
0_100527,129.3933766459147,604541
0_100535,129.37604579541244,604541
0_100675,129.37713163194746,604541
0_100703,129.3783275496577,604541
0_100796,129.71256494522854,604541
0_101736,129.04026898023992,604541
0_101892,129.3425807745499,604541
0_102348,129.46283826395273,604541
0_102405,129.12045061371487,604541
0_102557,129.31130282989187,604541
0_102595,129.36426499530117,604541
0_102783,129.4557018451363,604541
0_102956,129.4736257820566,604541
0_103505,129.44650846297444,604541
0_103698,129.13430248546038,604541
0_103699,129.61369523988165,604541
0_103704,129.8738655451951,604541
0_104105,129.34478395639812,604541
0_104168,129.42724559575606,604541
0_104475,129.4139080864883,604541
0_104511,129.6443335796078,604541
0_104536,129.53820122075382,604541
0_104671,129.67672359568252,604541
0_104704,129.5742219483375,604541
0_104708,129.33851910148906,604541
0_104775,129.3566591686173,604541
0_104827,129.50410421860883,604541
0_104988,129.0905361684866,604541
0_105104,129.58265672618248,604541
0_105279,129.54487963068888,604541
0_105477,129.2685035315839,604541
0_105644,129.30517614384522,604541
0_105676,129.2552612470326,604541
0_105799,129.5370592765839,604541
0_105806,129.7448373786552,604541
0_105826,129.26092706547675,604541
0_105841,129.51242265198127,604541
0_105843,129.66846457166764,604541
0_106076,129.47217308627344,604541
0_106086,129.6340949761082,604541
0_106087,129.38817104385586,604541
0_106219,129.58619304640894,604541
0_106249,129.34460105000463,604541
0_106406,129.2569392575244,604541
0_106759,129.49053557798666,604541
0_107054,129.35500896574817,604541
0_107235,129.6377373888657,604541
0_107601,129.2308445674362,604541
0_107619,129.39486382464239,604541
0_108018,129.65233324036578,604541
0_108047,129.63497323381162,604541
0_108380,129.37122312478704,604541
0_108807,129.28842327097007,604541
0_108868,129.58452031916576,604541
0_109032,129.6640299087996,604541
0_109076,129.53534750278675,604541
0_109494,129.4293790001595,604541
0_109590,129.5256463773717,604541
0_110288,129.26246962894552,604541
0_110476,129.38791403912887,604541
0_110502,129.52325791825197,604541
0_110589,129.39754177703043,604541
