#sampleID,sum_PRS,SNP_N
0_100047,8348.752354748542,604541
0_100104,8376.941703580853,604541
0_100527,8355.197338991762,604541
0_100535,8341.773898494934,604541
0_100675,8375.385970045758,604541
0_100703,8379.258713161144,604541
0_100796,8405.02062813235,604541
0_101736,8353.81910803275,604541
0_101892,8334.188536385767,604541
0_102348,8376.854841043247,604541
0_102405,8351.109994736793,604541
0_102557,8327.647619845562,604541
0_102595,8355.735797005662,604541
0_102783,8367.463553372725,604541
0_102956,8351.032131678083,604541
0_103505,8368.006993751358,604541
0_103698,8366.033288309125,604541
0_103699,8370.97288235298,604541
0_103704,8345.99389228271,604541
0_104105,8368.844117059962,604541
0_104168,8353.32859813365,604541
0_104475,8325.716150709746,604541
0_104511,8359.304544872233,604541
0_104536,8386.04619058018,604541
0_104671,8379.542088634014,604541
0_104704,8366.693690761507,604541
0_104708,8332.744220755518,604541
0_104775,8358.032867790314,604541
0_104827,8365.86373537235,604541
0_104988,8368.95579446687,604541
0_105104,8349.098111128727,604541
0_105279,8377.188693459468,604541
0_105477,8370.65433831082,604541
0_105644,8381.280887859786,604541
0_105676,8330.505215528236,604541
0_105799,8351.286034755789,604541
0_105806,8378.501674636034,604541
0_105826,8393.344556988734,604541
0_105841,8361.696297719465,604541
0_105843,8364.355596582142,604541
0_106076,8365.48239201789,604541
0_106086,8360.178275894867,604541
0_106087,8356.322133533844,604541
0_106219,8339.111454138094,604541
0_106249,8389.67623966846,604541
0_106406,8369.54846527606,604541
0_106759,8386.420825259216,604541
0_107054,8343.67701768314,604541
0_107235,8353.337844848687,604541
0_107601,8366.960376310852,604541
0_107619,8358.228252163117,604541
0_108018,8334.229724304903,604541
0_108047,8356.333077010439,604541
0_108380,8356.152748041162,604541
0_108807,8345.373363436183,604541
0_108868,8365.666819480979,604541
0_109032,8375.194397919278,604541
0_109076,8407.234775388035,604541
0_109494,8365.089534583218,604541
0_109590,8352.504429751643,604541
0_110288,8339.191074168013,604541
0_110476,8367.343737911597,604541
0_110502,8363.71292878233,604541
0_110589,8326.928708019299,604541
0_110842,8326.276379278925,604541
0_110957,8369.399164398963,604541
0_111002,8391.02645345498,604541
0_111173,8388.085793448152,604541
0_111346,8384.657571671942,604541
0_111378,8347.145824016618,604541
0_111476,8346.582662348545,604541
0_111598,8361.295160263711,604541
0_111645,8367.16136178818,604541
0_111744,8389.254952405585,604541
0_111943,8354.211070189409,604541
0_112235,8336.350111748216,604541
0_112389,8370.647966544593,604541
0_112609,8356.934765204993,604541
0_112755,8348.657487677901,604541
0_113019,8359.902119271606,604541
0_113180,8382.950436025852,604541
0_113333,8366.219016023992,604541
0_113525,8398.218574602408,604541
0_113580,8377.59757720672,604541
0_113667,8369.702122072968,604541
0_113787,8324.432532787703,604541
0_113864,8368.532971914095,604541
0_113891,8391.563067120991,604541
0_114034,8378.06985883348,604541
0_114129,8362.742000168644,604541
0_114224,8379.713798194107,604541
0_114586,8407.648336474665,604541
0_114753,8359.907444106748,604541
0_114857,8364.341822836705,604541
0_114875,8376.593295183282,604541
0_114888,8370.546525624548,604541
0_115444,8368.952827245772,604541
0_115521,8358.181547933635,604541
0_115714,8368.641245540355,604541
0_115757,8381.884815592606,604541
