#sampleID,sum_PRS,SNP_N
0_100056,126.94868781405164,604541
0_100108,126.89795512486967,604541
0_100193,126.9342243055164,604541
0_100201,126.90308625414156,604541
0_100259,126.97352593854019,604541
0_100298,127.21726121573697,604541
0_100368,126.800020106737,604541
0_100473,126.88522799343856,604541
0_100529,126.77157645193188,604541
0_100625,127.14967603706067,604541
0_100696,126.81446592902282,604541
0_100749,127.09845356457622,604541
0_100786,126.93968512160433,604541
0_100804,127.2731673114564,604541
0_100818,127.11208056693427,604541
0_100898,127.12916226528215,604541
0_100924,127.02622314972777,604541
0_101029,127.03838105780358,604541
0_101145,126.98723024831763,604541
0_101215,126.7901914150704,604541
0_101368,127.17244524159939,604541
0_101415,127.0240498351984,604541
0_101450,127.08610094308794,604541
0_101506,127.20128771278303,604541
0_101534,126.97197501391382,604541
0_101577,126.66716380890806,604541
0_101612,127.21324628925262,604541
0_102041,126.9861898950093,604541
0_102142,126.88755829054556,604541
0_102245,127.02194874275992,604541
0_102406,127.05963611850883,604541
0_102440,126.80471709907735,604541
0_102443,126.86888568282738,604541
0_102578,127.10334687358989,604541
0_102655,126.97415223110171,604541
0_102700,126.763973042419,604541
0_102790,127.00625832882757,604541
0_102881,126.98151676903346,604541
0_103291,126.93943491224333,604541
0_103359,127.12705581381343,604541
0_103360,126.98897106337523,604541
0_103393,126.77543481977973,604541
0_103431,127.22083962956972,604541
0_103630,126.76536364381337,604541
0_103673,127.00425472141097,604541
0_103687,126.83016998323451,604541
0_103769,126.9641606713371,604541
0_103796,127.05916576634864,604541
0_103892,127.04337826195308,604541
0_103989,126.9099006795667,604541
0_104046,127.07383835511452,604541
0_104051,127.10247017411675,604541
0_104068,127.08964691533014,604541
0_104133,126.99473660488262,604541
0_104228,126.96770682048118,604541
0_104281,127.26855951605285,604541
0_104502,127.12050366671527,604541
0_104587,126.90885906120955,604541
0_104636,127.07012497206986,604541
0_104652,126.86675501479345,604541
0_104698,127.10795158394696,604541
0_104730,126.92050055504626,604541
0_104832,126.97828440994697,604541
0_104915,126.93456047035076,604541
0_105047,126.96941216205812,604541
0_105061,127.24891005409175,604541
0_105198,126.75873466000046,604541
0_105256,127.22303659230397,604541
0_105293,126.82450361847764,604541
0_105331,127.03845631224162,604541
0_105370,127.01024658930977,604541
0_105374,127.01339390599176,604541
0_105572,126.90436865054428,604541
0_105649,127.24462808422595,604541
0_105807,127.16906711491954,604541
0_105850,127.2127967637315,604541
0_105861,127.13149286251223,604541
0_105881,127.17081918094486,604541
0_105896,126.87975716893735,604541
0_105909,127.08382600172659,604541
0_105949,127.04209269445202,604541
0_106181,127.1658749772014,604541
0_106188,127.28300547805425,604541
0_106292,127.05396112998386,604541
0_106322,127.06065566186756,604541
0_106328,127.28928377051619,604541
0_106332,126.95094742238571,604541
0_106365,127.19322350363677,604541
0_106378,127.07644690431967,604541
0_106558,126.86983769633751,604541
0_106596,127.14445391708736,604541
0_106645,126.79548392783379,604541
0_106648,126.97621210106458,604541
0_106752,126.99798903513063,604541
0_106834,127.19876432232765,604541
0_106845,126.8556253608727,604541
0_106877,127.08030975211342,604541
0_106910,126.81089925272076,604541
0_107154,126.99064483292631,604541
0_107276,127.03324293332095,604541
0_107279,127.11659752912182,604541
0_107297,126.91503957723641,604541
0_107354,126.95341998234821,604541
0_107389,127.02931403733504,604541
0_107442,126.9118172249928,604541
0_107469,127.17741202495158,604541
0_107485,126.91271205828895,604541
0_107565,126.83965737473349,604541
0_107718,126.85567144637467,604541
0_107721,127.04524953161105,604541
0_107798,127.18064653347722,604541
0_107856,127.14378953234986,604541
0_107890,126.86280472582052,604541
0_107975,127.03388950313376,604541
0_107984,127.12415251568454,604541
0_108127,126.74121177697079,604541
0_108187,127.2368873041493,604541
0_108246,126.97359254120761,604541
0_108560,127.06628806099548,604541
0_108570,126.85384701614699,604541
0_108617,126.98723590328423,604541
0_108735,126.97616394401403,604541
0_108737,126.83071395000107,604541
0_108738,126.72659400119304,604541
0_108786,127.05963259958459,604541
0_108875,127.03824507363716,604541
0_108947,126.96380706101176,604541
0_108980,126.88733455568035,604541
0_108994,126.95017686918723,604541
0_109000,126.84507826612894,604541
0_109120,126.98804800077146,604541
0_109203,127.13626346669089,604541
0_109311,126.7103040826254,604541
0_109420,126.72200399496838,604541
0_109497,127.11858544933182,604541
0_109557,127.08294967279254,604541
0_109666,127.20672139762293,604541
0_109794,127.08969239536226,604541
0_109821,127.14680233154785,604541
0_109841,127.00627081694977,604541
0_109917,127.04989627137263,604541
0_110164,126.8798681496359,604541
0_110228,127.16216141517403,604541
0_110244,127.21090069675117,604541
0_110261,127.11860358926364,604541
0_110360,126.98058365940076,604541
0_110444,126.96074708299925,604541
0_110464,126.94271719310875,604541
0_110488,126.88364086245933,604541
0_110494,126.98007472663528,604541
0_110529,126.82428151449882,604541
0_110626,127.06720878238802,604541
0_110795,126.85160994695683,604541
0_110870,127.20885668264201,604541
0_111097,127.21190145724673,604541
0_111108,127.08317648717515,604541
0_111166,126.8108499854034,604541
0_111176,126.76123636691624,604541
0_111195,126.97675640424775,604541
0_111234,127.08633099618834,604541
0_111241,127.01802733824613,604541
0_111266,127.0098333620492,604541
0_111296,126.89844161164721,604541
0_111470,126.91232057293792,604541
0_111586,127.05659931576893,604541
0_111610,126.9743249263242,604541
0_111649,127.08556878315527,604541
0_111707,126.65291330373843,604541
0_111771,127.1842005446033,604541
0_111781,126.94266354068931,604541
0_111820,127.19722630897904,604541
0_111829,127.30813961700926,604541
0_111893,126.72539049860113,604541
0_111920,126.90743363428398,604541
0_111949,126.90376678251428,604541
0_111988,127.14325664266029,604541
0_111990,126.8266474113657,604541
0_112118,126.87598829684617,604541
0_112225,127.06695833811267,604541
0_112263,126.77672678048057,604541
0_112292,127.34990715814529,604541
0_112313,127.12219724138586,604541
0_112526,126.92613896777283,604541
0_112545,127.2637941241878,604541
0_112765,126.92911112741544,604541
0_112845,127.1244686111162,604541
0_112848,126.89780118124126,604541
0_112963,126.92986865473824,604541
0_112990,127.00079583954874,604541
0_113111,126.89162490663928,604541
0_113218,127.28983735284085,604541
0_113238,126.8069789506559,604541
0_113247,127.01533543263807,604541
0_113283,127.1045710417365,604541
0_113426,127.08475601162736,604541
0_113510,127.06173598281781,604541
0_113689,127.07824100305945,604541
0_113763,126.99319376488933,604541
0_113840,127.04018088382801,604541
0_113886,126.98714178035156,604541
0_114347,126.97950810468974,604541
0_114391,127.04850842340142,604541
0_114431,127.10024590961368,604541
0_114445,127.26622167590921,604541
0_114584,127.15915525516792,604541
0_114713,127.02796813519195,604541
0_114731,127.03323421349408,604541
0_114735,127.15702902136347,604541
0_114754,126.95322410965807,604541
0_114793,126.94624933666854,604541
0_114838,126.91293483629214,604541
0_115037,126.97250398579128,604541
0_115170,126.85797209783699,604541
0_115201,127.19805624065329,604541
0_115286,127.11243973366386,604541
0_115305,127.24393275290595,604541
0_115355,127.02831300523066,604541
0_115403,126.97135178517303,604541
0_115480,126.91702137837578,604541
0_115528,127.03347708870317,604541
0_115543,127.2435224776042,604541
0_115722,126.91554440526907,604541
0_115744,127.03343586379818,604541
0_115790,127.14131373559316,604541
0_115927,126.7962093765523,604541
0_115950,127.0897485908914,604541
0_116073,127.12223142851846,604541
0_116228,126.93735562274054,604541
0_116307,126.92215693615663,604541
0_116386,127.01832726701446,604541
0_116422,126.7556529005169,604541
0_116451,126.76517585921607,604541
0_116472,126.91254875086271,604541
0_116512,127.09286211630831,604541
0_116518,126.95964971511165,604541
0_116614,126.99791658905971,604541
0_116663,127.07010383849602,604541
0_116735,126.88033875281343,604541
0_116756,127.10239141545063,604541
0_116763,127.00733145677177,604541
0_116806,126.97221555766079,604541
0_116807,126.88861830779365,604541
0_116814,127.21815338829646,604541
0_116903,127.02796322984777,604541
0_116976,126.89329613392592,604541
0_116982,126.97271963734025,604541
0_117062,126.9918816618037,604541
0_117073,126.94795700896005,604541
0_117091,126.99459941233812,604541
0_117130,126.95861693291198,604541
0_117324,126.83778146606674,604541
0_117327,127.06438500244701,604541
