#sampleID,sum_PRS,SNP_N
0_100047,94.29148365369893,1047343
0_100104,94.53795101680149,1047343
0_100527,94.30574514642294,1047343
0_100535,93.82287900471844,1047343
0_100675,94.53652410104237,1047343
0_100703,94.13983803004272,1047343
0_100796,94.2746767666131,1047343
0_101736,94.38420318479929,1047343
0_101892,94.8436144331874,1047343
0_102348,94.50060464091028,1047343
0_102405,93.87873322968206,1047343
0_102557,94.18187152201284,1047343
0_102595,94.71176990270385,1047343
0_102783,93.5576862317247,1047343
0_102956,94.80570965716646,1047343
0_103505,94.81331015830044,1047343
0_103698,94.10171297833624,1047343
0_103699,94.9920258088593,1047343
0_103704,95.39758929319466,1047343
0_104105,94.2952716946213,1047343
0_104168,94.81929092734465,1047343
0_104475,94.21898094265325,1047343
0_104511,95.0066810650021,1047343
0_104536,94.22972433791773,1047343
0_104671,94.75253886340751,1047343
0_104704,93.78935377506485,1047343
0_104708,94.5614356790296,1047343
0_104775,94.09726714001633,1047343
0_104827,94.58566057782626,1047343
0_104988,94.00961328010624,1047343
0_105104,94.94118633489389,1047343
0_105279,94.10469862587722,1047343
0_105477,94.13746112058487,1047343
0_105644,94.25079015140724,1047343
0_105676,94.1929843894125,1047343
0_105799,94.18725311764207,1047343
0_105806,94.99926465554552,1047343
0_105826,94.3418618127292,1047343
0_105841,94.15319443914338,1047343
0_105843,94.40780466217666,1047343
0_106076,94.39366993187278,1047343
0_106086,94.48079804557916,1047343
0_106087,93.77754083807285,1047343
0_106219,94.9006733460925,1047343
0_106249,94.19671145466783,1047343
0_106406,94.28992134841701,1047343
0_106759,93.75088445406945,1047343
0_107054,93.87451814975425,1047343
0_107235,94.11943595203208,1047343
0_107601,94.10904345133035,1047343
0_107619,93.92625271121247,1047343
0_108018,94.25981614891575,1047343
0_108047,94.00722013136786,1047343
0_108380,93.88534887077974,1047343
0_108807,93.90407932477409,1047343
0_108868,94.33932102528925,1047343
0_109032,94.83826032489044,1047343
0_109076,94.6153982986579,1047343
0_109494,93.93543928660449,1047343
0_109590,94.00673864311686,1047343
0_110288,94.28304261198302,1047343
0_110476,93.66445337870773,1047343
0_110502,95.0490828679979,1047343
0_110589,94.25019833410384,1047343
0_110842,94.32432809875876,1047343
0_110957,93.76294420268931,1047343
0_111002,93.82555614242224,1047343
0_111173,94.42055929148401,1047343
0_111346,94.13764921190477,1047343
0_111378,94.50047751501891,1047343
0_111476,94.3403454626895,1047343
0_111598,93.88151170779354,1047343
0_111645,94.51858545571469,1047343
0_111744,94.80581087128198,1047343
0_111943,94.41500328078033,1047343
0_112235,93.96357182580209,1047343
0_112389,94.02681711173753,1047343
0_112609,94.00374031445658,1047343
0_112755,93.96775724959322,1047343
0_113019,94.52965096126391,1047343
0_113180,94.58152246254244,1047343
0_113333,94.54374483205845,1047343
0_113525,94.287913018329,1047343
0_113580,93.98181929554353,1047343
0_113667,94.62395386057472,1047343
0_113787,94.47179846217624,1047343
0_113864,94.24623140144293,1047343
0_113891,93.91319992475508,1047343
0_114034,93.99228807829712,1047343
0_114129,94.56134202079359,1047343
0_114224,94.04681169740292,1047343
0_114586,94.72275432341063,1047343
0_114753,93.66752038532219,1047343
0_114857,94.09508134607383,1047343
0_114875,94.18469920785786,1047343
0_114888,94.01339492084169,1047343
0_115444,94.3527783067984,1047343
0_115521,94.40014708148531,1047343
0_115714,93.91941650598277,1047343
0_115757,93.85340906684333,1047343
0_115766,94.13213558934254,1047343
0_115943,94.3862285962421,1047343
0_116024,94.53477250156249,1047343
0_116203,93.77381970613519,1047343
0_116215,94.2322142035803,1047343
0_116218,95.02646025649418,1047343
0_116235,94.84370544652177,1047343
0_116341,93.72159439300299,1047343
0_116437,94.06892849985768,1047343
0_116718,94.77259646924101,1047343
0_116721,94.2633255786726,1047343
0_116748,93.57421593600557,1047343
0_117151,94.14335394717173,1047343
0_117403,95.28790330408265,1047343
0_117468,94.54660055542523,1047343
0_117571,94.01964967251489,1047343
0_117712,94.38114884237794,1047343
0_117733,94.282645138844,1047343
0_117806,94.4398642572225,1047343
0_117990,94.43763333006196,1047343
0_118086,93.88518004685004,1047343
0_118223,94.20861087944016,1047343
0_118295,93.81843706777198,1047343
0_118316,94.0879311869735,1047343
0_118473,93.71015421310537,1047343
0_118486,95.22204779357801,1047343
0_118650,94.26597699522925,1047343
0_118866,94.76707323259387,1047343
0_119419,94.11879333888673,1047343
0_119432,94.08630404444781,1047343
0_119467,94.13110897059744,1047343
0_119683,94.2608193231057,1047343
0_119932,93.56081938152496,1047343
0_119971,94.40919594435124,1047343
0_119974,94.58476805704292,1047343
0_120050,94.18992569665754,1047343
0_120143,94.89864168694561,1047343
0_120173,93.72627706695125,1047343
0_120241,94.0765649843083,1047343
0_120431,94.35370685305001,1047343
0_120878,94.00212771146396,1047343
0_120926,93.85293808761007,1047343
0_120998,94.14502679362984,1047343
0_121087,94.37253941402518,1047343
0_121092,94.20106346346468,1047343
0_121113,94.12520099360236,1047343
0_121504,93.88931736796934,1047343
0_121592,94.36620482707983,1047343
0_121630,94.13630802200005,1047343
0_121802,94.47987602361317,1047343
0_122272,93.51815141439995,1047343
0_122298,94.59441635681257,1047343
0_122362,94.36915025628464,1047343
0_122704,93.8968111404516,1047343
0_122727,93.9039714943474,1047343
0_122744,94.15340962824237,1047343
0_122759,94.17037784661977,1047343
0_122764,94.28825308846781,1047343
0_122832,94.431656886129,1047343
0_123019,94.04925954827434,1047343
0_123106,94.1386100210528,1047343
0_123157,93.97844031293104,1047343
0_123171,94.7499609990188,1047343
0_123280,94.14114814014175,1047343
0_123313,94.2843022922879,1047343
0_123456,93.8342075519661,1047343
0_123667,93.82089042354214,1047343
0_123692,94.65841661262152,1047343
0_123771,94.42272727948665,1047343
0_124469,95.24016911234199,1047343
0_124516,94.8032122887468,1047343
0_124578,93.43941909826944,1047343
0_124826,94.70575797581898,1047343
0_124979,94.34642297742997,1047343
0_124997,94.07900555670766,1047343
0_125070,93.90068610085878,1047343
0_125081,94.5761197409277,1047343
0_125100,94.29787556940302,1047343
0_125132,94.72691661965449,1047343
0_125140,94.06063702344836,1047343
0_125232,94.21132250397561,1047343
0_125368,93.79848331863805,1047343
0_125449,94.0140622948488,1047343
0_125654,94.8736279282928,1047343
0_125692,94.64766087574587,1047343
0_125819,95.07737351247832,1047343
0_126035,94.30466697477944,1047343
0_126039,94.47748046172156,1047343
0_126185,93.58973871543981,1047343
0_126310,94.17912357431067,1047343
0_126344,93.93898240354835,1047343
0_126513,93.83917045325171,1047343
0_126617,94.51719576968316,1047343
0_126700,93.59968079809525,1047343
0_126858,94.17772208278534,1047343
0_126878,93.87842942185812,1047343
0_126909,94.19576795039244,1047343
0_127072,94.44103392033588,1047343
0_127297,94.1155508925366,1047343
0_127401,93.1772251060696,1047343
0_127410,94.41074724745987,1047343
0_127740,94.26134850608776,1047343
0_128089,94.3345616596453,1047343
0_128304,94.14749267353204,1047343
0_128380,94.25644130106487,1047343
0_128668,94.16467915155394,1047343
0_128878,94.51340253791903,1047343
0_129109,93.90879309459632,1047343
0_129190,94.65779952843204,1047343
0_129385,94.16002287262903,1047343
0_129464,93.80811711678074,1047343
0_129581,94.53631203052119,1047343
0_129637,95.10553561069048,1047343
0_129641,94.06537621428872,1047343
0_129704,94.28098528783995,1047343
0_129941,94.42053864888373,1047343
0_129989,93.91509148752175,1047343
0_130061,94.57908247545782,1047343
0_130094,94.02574543109947,1047343
0_130114,94.14279347056787,1047343
0_130123,94.16300801289998,1047343
0_130248,94.54264628283484,1047343
0_130283,94.38805719198369,1047343
0_130515,94.67776450377941,1047343
0_130579,94.19109066275121,1047343
0_130611,94.16217142783213,1047343
0_130632,94.88845787349335,1047343
0_130653,93.70193144307358,1047343
0_130735,93.97765198019648,1047343
0_131168,94.33309692489479,1047343
0_131190,94.37875838457987,1047343
0_131250,94.55323076923983,1047343
0_131405,94.22102278696029,1047343
0_131532,94.00610109382572,1047343
0_131610,94.10448396220069,1047343
0_131626,94.71984722384848,1047343
0_131671,94.38105565730687,1047343
0_131714,93.35647137988695,1047343
0_131717,93.81745820516724,1047343
0_131825,93.92347357357619,1047343
0_131883,94.20553257898382,1047343
0_131884,94.63003740737351,1047343
0_131908,93.68696067285975,1047343
0_131954,93.67102230322652,1047343
0_131964,94.08230131667653,1047343
0_131975,94.70552135001068,1047343
0_132055,94.89955524093484,1047343
0_132063,94.54316307986463,1047343
0_132084,94.17744439425051,1047343
0_132553,94.55268847888125,1047343
0_132661,94.30505431003898,1047343
0_132715,94.23132701919008,1047343
0_132811,94.18638712717872,1047343
0_132837,94.36135564644287,1047343
0_132972,93.64872480671731,1047343
0_133156,94.32978812487258,1047343
0_133190,94.63777085649753,1047343
0_133354,94.43145355922971,1047343
0_133436,94.67727238054935,1047343
0_133529,94.52034718504237,1047343
0_133594,94.22978080947324,1047343
0_133725,94.32507665453394,1047343
0_134038,93.41316813163742,1047343
0_134073,94.60602902521832,1047343
0_134210,94.47867824573683,1047343
0_134266,94.58083141852802,1047343
0_134430,94.28612924036818,1047343
0_134525,94.19973229361912,1047343
0_134594,95.1238317275207,1047343
0_134844,94.30214760704396,1047343
0_134852,94.6238206462799,1047343
0_134900,94.91267262438001,1047343
0_135279,94.60689574458607,1047343
0_135495,94.81501080432334,1047343
0_135600,94.58028888259213,1047343
0_135968,93.81155336652671,1047343
0_136433,94.0960816336995,1047343
0_136700,94.58484179375726,1047343
0_136714,94.33917411672589,1047343
0_136841,94.48795083092547,1047343
0_137041,94.75936405685303,1047343
0_137287,93.81739613809683,1047343
0_137289,94.30227779594559,1047343
0_137306,94.26427274326049,1047343
0_137313,93.6651040830353,1047343
0_137402,94.51866349140307,1047343
0_137594,94.20880648483048,1047343
0_137710,94.21556146838745,1047343
0_137834,93.6743436329547,1047343
0_137892,94.00687545277509,1047343
0_137904,94.33074248040523,1047343
0_138321,94.25525752184386,1047343
0_138432,95.00233666511473,1047343
0_138469,94.13983113063938,1047343
0_138678,94.23280241351608,1047343
0_138690,94.11692030279369,1047343
0_138746,94.07440590146986,1047343
0_138755,94.48563089394416,1047343
0_138785,94.98709164721018,1047343
0_139469,94.85410599526385,1047343
0_139514,94.8275591732087,1047343
0_139525,94.82165467082426,1047343
0_139699,93.75301803306608,1047343
0_139941,94.81071712481288,1047343
0_140124,94.27232169438835,1047343
0_140194,94.15571737452994,1047343
0_140675,94.48761583302114,1047343
0_140696,94.00010318799755,1047343
0_140826,94.88840224305686,1047343
0_140899,94.20531807436258,1047343
0_141006,94.034304925161,1047343
0_141025,94.19418413826354,1047343
0_141196,94.12327099979166,1047343
0_141301,94.09921472722498,1047343
0_141371,94.34055109932866,1047343
0_141427,94.35900127596463,1047343
0_141543,94.44555765235242,1047343
0_141836,94.16930345048775,1047343
0_141898,94.32362716549157,1047343
0_142015,94.30911444568245,1047343
0_142102,94.53076149801772,1047343
0_142260,94.79766055113298,1047343
0_142278,94.33172000854896,1047343
0_142647,95.04859978751362,1047343
0_142734,94.37795894293144,1047343
0_143124,94.48914443358642,1047343
0_143125,94.10024348777664,1047343
0_143205,94.1584344086791,1047343
0_143209,94.63052919986318,1047343
0_143806,94.69386749003854,1047343
0_143933,94.62219770517594,1047343
0_144090,93.97985772962758,1047343
0_144139,94.4123391333185,1047343
0_144222,94.66437228496909,1047343
0_144288,94.66529525357335,1047343
0_144293,95.05022052904945,1047343
0_144402,94.02905825706881,1047343
0_144766,94.36262510859065,1047343
0_144955,94.19329235332593,1047343
0_145414,94.71771427717515,1047343
0_145516,94.40111963216447,1047343
0_145765,94.0951417804127,1047343
0_145798,93.72763596650807,1047343
0_145936,94.58796732214715,1047343
0_145986,94.38406621375275,1047343
0_145994,94.66839586095746,1047343
0_146169,94.58983796779462,1047343
0_146204,93.7524064224861,1047343
0_146333,94.10228075986115,1047343
0_146638,94.16831103312444,1047343
0_146672,94.43461306586711,1047343
0_146854,94.39950206697661,1047343
0_146982,94.53056368212862,1047343
0_147129,94.09970035218745,1047343
0_147150,93.94632095047463,1047343
0_147232,94.4870517609205,1047343
0_147477,93.97425983642441,1047343
0_147500,94.89704245323395,1047343
0_147502,94.15792060940673,1047343
0_147631,93.8395755620471,1047343
0_147701,94.41269339026502,1047343
0_147778,94.78460725320963,1047343
0_148053,94.96605865366709,1047343
0_148117,94.82451643347345,1047343
0_148141,94.58609368559645,1047343
0_148253,94.50100814328373,1047343
0_148364,94.18567099712195,1047343
0_148546,94.8391620775536,1047343
0_148557,94.96416423766532,1047343
0_148602,94.91494010268482,1047343
0_148773,95.15503289785204,1047343
0_149124,94.10998152207539,1047343
0_149224,94.09831018985622,1047343
0_149674,94.24075761326675,1047343
0_149971,93.796533225691,1047343
0_150157,94.48300334321031,1047343
0_150183,94.88610136800713,1047343
0_150305,94.66774843685896,1047343
0_150638,95.0101246479063,1047343
0_150984,94.37381460067598,1047343
0_151005,93.9352477354696,1047343
0_151277,94.14863431869902,1047343
0_151421,94.43202183333455,1047343
0_151571,94.24626689437169,1047343
0_151636,94.01146363057973,1047343
0_151657,94.79628489191,1047343
0_151662,93.87612240625546,1047343
0_151720,94.52717523463286,1047343
0_151810,94.3256217692362,1047343
0_151851,94.2006951797319,1047343
0_151953,94.65075676823265,1047343
0_151973,94.80293864506088,1047343
0_152026,95.0357960007451,1047343
0_152198,94.07905421631801,1047343
0_152706,94.03230206191978,1047343
0_152793,94.43422001994169,1047343
0_152918,94.86008921931787,1047343
0_152980,93.58260828513292,1047343
0_153167,94.61762522007896,1047343
0_153673,93.99683829493223,1047343
0_153798,94.13658575038833,1047343
0_153861,95.00249584908136,1047343
0_153873,94.24500261534219,1047343
0_153920,94.2799714543834,1047343
0_153998,94.1772804286392,1047343
0_154023,94.44919967226792,1047343
0_154146,93.9390656801256,1047343
0_154187,94.21137325965148,1047343
0_154458,93.6078073052117,1047343
0_154477,94.70485219036509,1047343
0_154509,94.20973138751107,1047343
0_154589,94.10013729715686,1047343
0_154816,95.17219436390248,1047343
0_154896,94.23402860151552,1047343
0_155105,94.32098165300604,1047343
0_155203,94.93526868956768,1047343
0_155280,94.38557953757814,1047343
0_155326,93.78416344672272,1047343
0_155410,93.94746376834034,1047343
0_155583,94.63983019205797,1047343
0_155642,94.13654070962069,1047343
0_155662,94.57786826958613,1047343
0_156187,94.48367223915125,1047343
0_156240,94.23073709454133,1047343
0_156422,94.22166495597472,1047343
0_156533,94.247070672382,1047343
0_156959,94.10200629383291,1047343
0_157009,94.10503008859138,1047343
0_157031,93.70028503379119,1047343
0_157128,94.31796198656292,1047343
0_157176,95.03292917023892,1047343
0_157269,94.09444075052885,1047343
0_157285,94.09506037734964,1047343
0_157307,93.7691920650035,1047343
0_157388,94.42407745551064,1047343
0_157710,94.51059098528395,1047343
