#sampleID,sum_PRS,SNP_N
0_100277,153.62970952046982,1047343
0_100579,153.67527888010255,1047343
0_104482,153.48542006543445,1047343
0_110342,153.58357526699407,1047343
0_111021,153.03132042843453,1047343
0_111252,153.57583983110115,1047343
0_112369,153.35569872027037,1047343
0_114247,153.63858355658786,1047343
0_116067,153.4043797750449,1047343
0_120579,153.47482955620157,1047343
0_122464,153.37521976731676,1047343
0_124990,153.01292081188305,1047343
0_127293,153.02965803127424,1047343
0_127758,153.12088750421321,1047343
0_129572,153.55262445022572,1047343
0_130548,153.86561062394895,1047343
0_130819,153.2055988907995,1047343
0_132169,153.7442043083678,1047343
0_134328,153.4537993986736,1047343
0_134367,153.30582542124054,1047343
0_134943,153.08385140931173,1047343
0_136105,153.20810959950862,1047343
0_136177,153.3566433933252,1047343
0_136466,152.88093986386446,1047343
0_136645,153.6886827925363,1047343
0_137682,153.32387024181895,1047343
0_141456,153.79196636149842,1047343
0_142669,153.35695865722494,1047343
0_143546,153.29615844966443,1047343
0_144706,153.33619381954793,1047343
0_145248,153.46152157453727,1047343
0_146254,153.73356215667616,1047343
0_147768,153.03227365400653,1047343
0_149197,153.3792253086122,1047343
0_149954,152.9637773599958,1047343
0_152569,153.14143378561783,1047343
0_153369,153.95099252278825,1047343
0_153809,153.9082405858248,1047343
0_157010,153.37994739639169,1047343
0_164212,153.23570641916282,1047343
0_164389,152.98697569580233,1047343
0_166699,153.29000995923698,1047343
0_170035,153.64115584636733,1047343
0_171045,153.59423489661975,1047343
0_171313,153.49639500489556,1047343
0_172126,153.05437626890475,1047343
0_172804,153.19680361895593,1047343
0_176132,153.6078095680304,1047343
0_178001,153.57689790149675,1047343
0_178581,153.47556314256022,1047343
0_179948,153.28570859359243,1047343
0_181181,153.1878378262642,1047343
0_182015,153.17959107535333,1047343
0_183821,153.35367174543194,1047343
0_187084,153.02367891486446,1047343
0_187299,153.4274656997222,1047343
0_187816,153.4591177652735,1047343
0_188827,153.49096425210203,1047343
0_189235,153.41616506350275,1047343
0_189532,153.37101974608865,1047343
0_189714,153.59604384465206,1047343
0_191540,153.76145205265973,1047343
0_192069,153.4735265996085,1047343
0_193775,153.57415064645735,1047343
0_197113,153.69755862533432,1047343
0_197911,153.6681568794332,1047343
0_198054,153.26994112881985,1047343
0_200064,153.1583338725771,1047343
0_200239,153.77098825268308,1047343
0_200649,153.4926316768729,1047343
0_200948,153.4015558751069,1047343
0_202050,153.2404460260716,1047343
0_202341,153.3707590206917,1047343
0_203050,153.57741564877603,1047343
0_205015,153.47585900001448,1047343
0_206131,153.4470227783686,1047343
