#sampleID,sum_PRS,SNP_N
0_100047,424.66670470449066,604541
0_100104,427.1803230734893,604541
0_100527,423.85261769481355,604541
0_100535,424.5637053313479,604541
0_100675,424.9395460108336,604541
0_100703,425.9006692428604,604541
0_100796,424.49977001578304,604541
0_101736,425.218932484964,604541
0_101892,425.17213690736196,604541
0_102348,425.7269268750545,604541
0_102405,425.39400893027755,604541
0_102557,424.7597381789629,604541
0_102595,425.2284557448724,604541
0_102783,423.9684236977982,604541
0_102956,425.16949029429503,604541
0_103505,425.973967936313,604541
0_103698,425.2843208024021,604541
0_103699,424.8158274271584,604541
0_103704,425.557025809717,604541
0_104105,423.8165085061267,604541
0_104168,426.37113733052234,604541
0_104475,424.3351774245387,604541
0_104511,424.96322208931065,604541
0_104536,425.464710897667,604541
0_104671,425.8068219340482,604541
0_104704,424.8124119445008,604541
0_104708,425.7712572380925,604541
0_104775,425.36933985872355,604541
0_104827,424.5139023623286,604541
0_104988,426.1898462018148,604541
0_105104,427.68030951506324,604541
0_105279,424.2567430027904,604541
0_105477,424.8780937098896,604541
0_105644,424.9275293251825,604541
0_105676,425.1235938548073,604541
0_105799,425.34701337908774,604541
0_105806,425.56979099371733,604541
0_105826,424.6086189071415,604541
0_105841,426.15720047665513,604541
0_105843,424.92739251465355,604541
0_106076,425.582870311393,604541
0_106086,426.4830720093437,604541
0_106087,424.4321679855828,604541
0_106219,426.2622473336194,604541
0_106249,424.4667973890226,604541
0_106406,424.37901183976794,604541
0_106759,424.2602079240239,604541
0_107054,425.125957341939,604541
0_107235,424.8516112406952,604541
0_107601,424.63101479497544,604541
0_107619,425.46472681031526,604541
0_108018,425.10019191357134,604541
0_108047,424.0203432565911,604541
0_108380,424.6616825225468,604541
0_108807,423.9027818249743,604541
0_108868,425.82378919468164,604541
0_109032,425.5410678138109,604541
0_109076,426.99019188548397,604541
0_109494,424.6824808626928,604541
0_109590,426.42884142227837,604541
0_110288,425.3717597393387,604541
0_110476,424.6984605554491,604541
0_110502,425.82240748364313,604541
0_110589,426.50769791820375,604541
0_110842,426.4272264973379,604541
0_110957,424.56678067237283,604541
0_111002,424.2609370409882,604541
0_111173,425.3715091794969,604541
0_111346,423.2831451166857,604541
0_111378,425.5876470819459,604541
0_111476,425.75478005269304,604541
0_111598,426.00553919916575,604541
0_111645,425.5657939491709,604541
0_111744,425.75013617359724,604541
0_111943,426.0852066806326,604541
0_112235,424.8051844425324,604541
0_112389,425.52114794021867,604541
0_112609,425.3462522581195,604541
0_112755,425.106829063813,604541
0_113019,424.71622425538004,604541
0_113180,425.28805089760453,604541
0_113333,425.19737864997563,604541
0_113525,426.0717496700815,604541
0_113580,424.66115522786595,604541
0_113667,424.5542017602968,604541
0_113787,424.93499369941964,604541
0_113864,425.63026647340484,604541
0_113891,424.4108024038152,604541
0_114034,425.6650671138012,604541
0_114129,424.5897274891809,604541
0_114224,427.46906130592663,604541
0_114586,425.3875352095786,604541
0_114753,424.88124797771434,604541
0_114857,425.30420819639016,604541
0_114875,425.3911448631195,604541
0_114888,425.18776552957274,604541
0_115444,425.6581241877205,604541
0_115521,425.8494450331185,604541
0_115714,424.5848172969114,604541
0_115757,426.3114376475944,604541
0_115766,424.5542936762359,604541
0_115943,424.5247797039097,604541
0_116024,425.11742861036186,604541
0_116203,425.7215057364522,604541
0_116215,425.1092110617239,604541
0_116218,425.17361160709845,604541
0_116235,424.7601212056634,604541
0_116341,425.3179549625593,604541
0_116437,423.38101970638013,604541
0_116718,424.830115136733,604541
0_116721,426.1122034763604,604541
0_116748,424.12199630454035,604541
0_117151,425.9025781256177,604541
0_117403,424.96495315897243,604541
0_117468,424.31806239041674,604541
0_117571,425.55405014852045,604541
0_117712,424.7600082990553,604541
0_117733,427.0162591624929,604541
0_117806,423.6897659745029,604541
0_117990,425.03094767639084,604541
0_118086,425.32679611945355,604541
0_118223,425.16115587817785,604541
0_118295,424.5094303196616,604541
0_118316,424.58391206544184,604541
0_118473,425.5469633677876,604541
0_118486,425.38168677797927,604541
0_118650,424.03150773255845,604541
0_118866,425.1542524529602,604541
0_119419,424.161334905703,604541
0_119432,425.5427535523548,604541
0_119467,425.47272584922115,604541
0_119683,425.6618260000653,604541
0_119932,423.94073796757255,604541
0_119971,425.26033957024543,604541
0_119974,424.87845769217785,604541
0_120050,428.27224760834457,604541
0_120143,424.4125294337158,604541
0_120173,424.5530781386072,604541
0_120241,424.1090052527788,604541
0_120431,424.3737602142054,604541
0_120878,424.3763426203058,604541
0_120926,426.14915831810833,604541
0_120998,424.9218077790976,604541
0_121087,424.4835104793237,604541
0_121092,424.6902654411166,604541
0_121113,424.0622541688937,604541
0_121504,425.56611443231077,604541
0_121592,424.4038110257193,604541
0_121630,425.2228535559557,604541
0_121802,425.2305258608902,604541
0_122272,426.2403711903494,604541
0_122298,425.5849938725116,604541
0_122362,424.5477637475574,604541
0_122704,425.51017793662083,604541
0_122727,424.8541951304826,604541
0_122744,426.65476029681633,604541
0_122759,426.3616877946364,604541
0_122764,424.9118229089955,604541
0_122832,425.56552004609455,604541
0_123019,425.17980600319356,604541
0_123106,425.707399658662,604541
0_123157,426.5127770714646,604541
0_123171,423.6333410724536,604541
0_123280,425.18585376242817,604541
0_123313,425.16211515884936,604541
0_123456,425.4832032353128,604541
0_123667,424.4296311063601,604541
0_123692,425.64623560145395,604541
0_123771,426.06262601343764,604541
0_124469,425.05284920481245,604541
0_124516,425.557016546421,604541
0_124578,425.90361329392516,604541
0_124826,424.8467780581064,604541
0_124979,425.33557373121323,604541
0_124997,424.0119880389206,604541
0_125070,425.72080505288204,604541
0_125081,425.0451118532877,604541
0_125100,425.04489741043375,604541
0_125132,425.9714375518334,604541
0_125140,425.40200869470345,604541
0_125232,426.4492039911374,604541
0_125368,424.4403229032663,604541
0_125449,424.50376534195345,604541
0_125654,424.4235389555373,604541
0_125692,426.6475466190457,604541
0_125819,425.8994367833939,604541
0_126035,424.86899682970164,604541
0_126039,425.7862869954682,604541
0_126185,424.73270476482907,604541
0_126310,425.898988038811,604541
0_126344,426.7417082341067,604541
0_126513,424.04052565753904,604541
0_126617,424.5688238423201,604541
0_126700,424.6218358361871,604541
0_126858,424.17175666997156,604541
0_126878,424.44475613664224,604541
0_126909,426.3181985582855,604541
0_127072,424.9343258432369,604541
0_127297,424.26666240945724,604541
0_127401,425.0910514650518,604541
0_127410,425.30794882188576,604541
0_127740,424.23486572709305,604541
0_128089,424.6351476239994,604541
0_128304,424.9230480024189,604541
0_128380,424.81570925616404,604541
0_128668,425.4752853577354,604541
0_128878,425.62074386271956,604541
0_129109,424.2669683427384,604541
0_129190,427.20071542205704,604541
0_129385,424.21722425751284,604541
0_129464,424.3101424067807,604541
0_129581,425.27732002254714,604541
0_129637,424.6840346698664,604541
0_129641,426.89205641724277,604541
0_129704,427.1698333304055,604541
0_129941,425.8476269476861,604541
0_129989,425.9496824167134,604541
0_130061,422.6557145258518,604541
0_130094,425.84048157859144,604541
